item_type,song_name,song_duration_ms,artists,album_name,release_date,song_preview_url,song_url,popularity,genre
track,what's-oup?,157928,JoJo Mojo,what's-oup?,2023,https://p.scdn.co/mp3-preview/e2f6528b7a26197bef39484283ffd9a3d92a334d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4bKT8NrOI1ZezuO2HAQegW,62,lofi
track,Pocky,95008,Dpsht,Pocky,2023,https://p.scdn.co/mp3-preview/640aab0f582b6aaa1ae51b2d46fbdf2fd484395a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4WxxKESg7ymI3dqFID9zw7,62,lofi
track,oasis,112592,6 floors up,oasis,2023,https://p.scdn.co/mp3-preview/d30ace03e940401af5c566743177cc7234328134?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6DiOBAOoWjyBw1b4QYS2dF,62,lofi
track,it's a secret,171750,Okwizi,thorns for flowers,2023,https://p.scdn.co/mp3-preview/ee61eaa5864467f9afec005611c408215c517c99?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3281g5st2TN0ej5ni22ihl,61,lofi
track,Windy Trees,133333,Jost Esser,Windy Trees,2023,https://p.scdn.co/mp3-preview/3748d8878dc098140d42d13985a8d4db6b50584a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0qi4wIRDHBVWDlL3ZItw4z,61,lofi
track,Morning Dew,146980,"Beats for Trees, Dario Lessing, Sátyr",Morning Dew,2023,https://p.scdn.co/mp3-preview/eb20df215ce2e87bc41f0a05185bb3446e847a43?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6n6LHUnk5CNF14c3tp9A9i,61,lofi
track,Missed Train,150999,Sad Eyz,Missed Train,2023,https://p.scdn.co/mp3-preview/5d81509bd47819b662c5a90b97bb79c8c94942ec?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4Tr5af3KN9RgsfKJ979O9q,61,lofi
track,For moments I feel faint,125624,Long Lex,For moments I feel faint,2023,https://p.scdn.co/mp3-preview/3f10ae5a5c32214534c2dbdbe6756449470e7cfe?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3sIswN4uYoDFjAP2eTDdQo,61,lofi
track,Ancient forest,120000,Knob Reflection,Divine Author,2023,https://p.scdn.co/mp3-preview/4c0e5ba5085512ce5670e84fdb8949b2ee2f9da8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/21qi4gUEom6MubX2iHpIoA,61,lofi
track,My Cat,100645,Kasimir,My Cat,2023,https://p.scdn.co/mp3-preview/1c655925cbbb7619704073ece63174522883a0b9?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2bUGdtSMPBCMN7UMaBZ6u2,60,lofi
track,Daydreaming,159693,"Bastido, Mr.Mahous",Daydreaming,2023,https://p.scdn.co/mp3-preview/08073be5eafff992a34af6d627f3bd6034412662?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1uURYg5bMU1Jmct8hd2eaK,60,lofi
track,Bright Sky,165974,"Birds Of The West, Wishes and Dreams, okwow",Dreamscape I,2023,https://p.scdn.co/mp3-preview/d540543b84c24ad8bcc992dc428354473f5dcd22?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5WkNgVDtYeknFxKrE7HGVD,60,lofi
track,Daylight,137163,Vincent Rayn,Daylight,2023,https://p.scdn.co/mp3-preview/3be36cece297a623b2b65e2ffc3043ed7d402552?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5dTPpkcJNZ5QrLhzb9bUOW,59,lofi
track,Cyria,98254,lorleaf,Cyria,2023,https://p.scdn.co/mp3-preview/8e0967a12beccbd6fff74ac78a83a79f200c17dc?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4cNoDSBbVD90lP6dtZysZP,59,lofi
track,flame fluids,150000,"T.Check, Zmeyev",flame fluids,2023,https://p.scdn.co/mp3-preview/92a8a21ad385cac1abc6ed43b52a69635844240d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3rlLUdQ1eaCFl0OCjThlKU,59,lofi
track,Kyoto Nights,133000,Nitta' Gritta',Kyoto Nights,2023,https://p.scdn.co/mp3-preview/45fcd61678ba591508fd7f9d312d09779378bd4c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7kCclmsH5N16EG7eSTmkh4,59,lofi
track,Somewhere Else,160941,Basmati,Somewhere Else,2023,https://p.scdn.co/mp3-preview/4670fc80e7781804f8cea3c72a5ffd86dca2c2ff?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1iZmhfieN8euwBRYq0V9aD,58,lofi
track,Silver Birch,136941,"Beats for Trees, Rudy Raw",Silver Birch,2023,https://p.scdn.co/mp3-preview/e2182a43580b46ffa08528d00bd781994fd4e5ef?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3ONIRhoRyimzjiW2W8PjtB,58,lofi
track,Purity Of Mountain,137118,"Ouflen, Starlies",Purity Of Mountain,2023,https://p.scdn.co/mp3-preview/ec851ad169cb9aa5800c39f6e641a2fa96708cdf?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3suiDAiG53bMdlILyKc0DT,58,lofi
track,On Demand,116493,Tom Doolie,On Demand,2023,https://p.scdn.co/mp3-preview/b17277d052e99937644e194fca3d84dd6ccc9466?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5xDZcCoD5lenLkc3IUM2YR,58,lofi
track,Fresh 6.8?,122247,Loomington,Fresh 6.8?,2023,https://p.scdn.co/mp3-preview/abaa9dba05866a70633eca2bd47738d2c5e6decd?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3ZMCgSjeIggizyg3820sFy,58,lofi
track,Daydream,88620,Brad Enbata,Daydream,2023,https://p.scdn.co/mp3-preview/a9b951a2702383b29a191538c522b756ad8fb477?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3qJcs60nnXV49Bl3MwX3OH,57,lofi
track,Blurred Lines,136108,Mindscape,Blurred Lines,2023,https://p.scdn.co/mp3-preview/95ae6c65c06df6b80d95f2d14fb07d2042474578?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4ChwSognLjwFYUYgPWQf5y,57,lofi
track,Cotton Candy,101845,"Baen Mow, BluntOne",Cotton Candy,2023,https://p.scdn.co/mp3-preview/e4225f308c88d42d754b3d5e226478a49af9dba3?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1c8GGwtUY3TYkZHl401daI,57,lofi
track,Cozy Jazz,96000,Prod. By Outtake,Cozy Jazz,2023,https://p.scdn.co/mp3-preview/9326f580dc609e96b84ac906872532b2fa0178be?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/03NvFoQqVypUOifssBl0JC,57,lofi
track,DeLorian,129438,Dentist,Levitate,2023,https://p.scdn.co/mp3-preview/624132b6a877a59a3281059d1b1c2ffba315121f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/72kmmlWqS2SkIVwBmawtbb,57,lofi
track,Timewave,129103,"Hoffy Beats, MAS",Timewave,2023,https://p.scdn.co/mp3-preview/a236ed4dcc773508a5619d854935d511e3de5b6d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1AgYtKPCBkYVZyLT3WW1Cb,57,lofi
track,Walk The Dog,139340,"Cutecake, Sabato Scola",Walk The Dog,2023,https://p.scdn.co/mp3-preview/775f79582025093dfe7866444ae5fd293b0ba1a9?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4AowHOaycPNDRId7N4Npf9,57,lofi
track,sky high,133333,eaup,sky high,2022,https://p.scdn.co/mp3-preview/432de6b342b4b3626952f1bf85d5add9cface56b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6wcFYD2L2LCagM2i8qpRYs,57,lofi
track,cycles,180000,"Lola, heimlich",cycles,2023,,https://open.spotify.com/track/2DM2YIsqeyb4d9gne7BJ7d,56,lofi
track,Vibez Only,93975,Otis Neon,Vibez Only,2023,https://p.scdn.co/mp3-preview/782f2d88d967a15c3a9ef9546b860f12b2d5f359?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7KTWswOLuRYpLnskL4ZcDo,56,lofi
track,Sunny,108000,Iassu,Sunny,2023,https://p.scdn.co/mp3-preview/267995dcbf653eb7ef2549313f218627f5d32c1a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5IMN6U2yKva50QhZd8AtqU,56,lofi
track,One Or Two,128613,"Mr. Käfer, Phlocalyst",One Or Two,2023,https://p.scdn.co/mp3-preview/1e7bc6fc71672ef030423cd79295d2c6796e7487?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/42Y2XqAMP2qXpNtAdi9qCU,56,lofi
track,G-Jazz,132000,"Grmmr.126, Mvdk",G-Jazz,2023,https://p.scdn.co/mp3-preview/e35889651c483e12250af49b8f3cbb1130e6973c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1MQHacUW73AKPG9nlf28oZ,56,lofi
track,Memories,147000,"Dinis, fnonose",Memories,2023,https://p.scdn.co/mp3-preview/e045d7beacce9193b1522c73fa3bd9447afd6f51?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0EAsEinvoXdALbiJfLAKoJ,55,lofi
track,Beginnings,128134,"Casiio, Dontcry",Stories Of The Night,2023,https://p.scdn.co/mp3-preview/7c8bd71942dd5a51b0dc64785a6bbc6214606ac9?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1nQNV9WsvcO3nOidYZTfBJ,55,lofi
track,Downstream,141000,"Prime8, Uevo",Downstream,2023,https://p.scdn.co/mp3-preview/c3a26615151cceb959a67c298a313f23d86ab89c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1dGC8B4AVlFvTE7hW1ZNK3,55,lofi
track,Engraving,120000,Codewav,Engraving,2022,https://p.scdn.co/mp3-preview/e1a3183f8a679fa7bdd317a6e5cd3839b5af6133?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6fwWMZ8ComjwCUepX117Ct,55,lofi
track,Fireworks,127725,Sugar Coast,Fireworks,2023,https://p.scdn.co/mp3-preview/24854ebab04c16d8fa159098c158c120590dd0bb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/67axWlE6pvXO2iEjgNV1Ya,55,lofi
track,Miss Blue,177878,yoranda,Miss Blue,2023,https://p.scdn.co/mp3-preview/813b9c79152d3571e07595d54198a16060a3c701?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5MJfUP3yb2DNxGs88epnBY,55,lofi
track,So Good,120000,"Deauxnuts, Nokiaa",So Good,2023,https://p.scdn.co/mp3-preview/8d8fe811093332ff840a8d59bcff486eb0c5e918?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1JSyfYEBN3eYwoaq0mum2w,55,lofi
track,Twisted,116756,sleepsleepsleep,Twisted,2023,https://p.scdn.co/mp3-preview/a372742f870ea4ab17132f7a024a1b8aadb9c699?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/41kVqJrBsEaZXFfv9sDrpo,55,lofi
track,What R U Takin',169200,Franky Newton,What R U Takin',2023,https://p.scdn.co/mp3-preview/46cd997426065241db266b6bc63cc6d05859eb44?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7cziDoATAIL6MJiosqWkkG,55,lofi
track,White Days,150197,"Kristoffer Eikrem, dennisivnvc, softy",White Days,2023,https://p.scdn.co/mp3-preview/932ce4dc043f11462df2174da5c7133a250fbedf?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5jZHLuaKYFSrtqy3oThpLJ,55,lofi
track,Reflections,128048,Modokat,Reflections,2023,https://p.scdn.co/mp3-preview/ae58980f5f58379f4b8dc25a0dda1a61c25b79be?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/36bksIPSTWJh0YVgBoxHrH,54,lofi
track,California Dreaming,128000,BiRdy SanJazz,California Dreaming,2023,https://p.scdn.co/mp3-preview/6101391a2f7eec37f8572c7ff44ed812cb2f8c50?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6s6Hm6GBDxQBuxtJf2fzj4,54,lofi
track,Final Destination,127792,Nuver,Final Destination,2023,https://p.scdn.co/mp3-preview/765808e4c64304c3f1348596f896686dc04926cf?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5uaIokPB63EyNp2e0nbRpN,54,lofi
track,Kebapland,133953,Kevoe West,Kebapland,2023,https://p.scdn.co/mp3-preview/7c677ed7162a7b24fd68c14fc445227c90bfc5fb?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7qNjO6TC4S4yBeEcefkV6e,54,lofi
track,Long Story Short,127644,"DESH, delaney.",Long Story Short,2023,https://p.scdn.co/mp3-preview/231428be8043f92ddfd85f96584f48e9e01bb67c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3TXsvG6SPvXFGyAPs6ZTbS,54,lofi
track,Mend,140000,"Kinissue, Redmatic レド",Never Enough,2023,https://p.scdn.co/mp3-preview/c105dae4dda767d2f8445263269b930b17bde7e5?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/23b3SAVnOytveVQf3kj1YQ,54,lofi
track,Orangewood,150666,"IONA, Snazzy",Seasonal Love,2022,https://p.scdn.co/mp3-preview/bf309371d922d9737e16eac675a87d88dfafc4e3?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4NQIFbzb3V3X5cukI4E3Uv,54,lofi
track,Palosanto,175426,Koralle,Palosanto,2023,https://p.scdn.co/mp3-preview/1e16212dbeb8e1fecd032c06e0158ac1999dc8d7?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1Z1dmnUPAyd0sRO4hgIPFj,54,lofi
track,il concerto degli arlecchini,93658,Wun Two,il concerto degli arlecchini,2023,https://p.scdn.co/mp3-preview/e659f3616d25ab89bff8c298fcc0bb4f4b8a78d0?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4ip1KN8BRt8NdoRSZZqfFr,54,lofi
track,Siesta,124186,Guzimi,Siesta,2022,https://p.scdn.co/mp3-preview/18b6ad38a755a91fc02b738d3ddd665bd2c05935?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7hoffiDjviMT3MKHzRjJ8r,54,lofi
track,The Night of the Mammoth,156000,Museoh,The Night of the Mammoth,2023,https://p.scdn.co/mp3-preview/280278ea0c0d7273392457272564a35d60f5450d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2STiFXqrsmwIuc1cEJnT5P,54,lofi
track,Viewfinder,158117,"Afloat, Atlis",Exploration,2022,https://p.scdn.co/mp3-preview/fb5ad22b2b5b050cebbd6cb7937b7c9ffca67d79?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/38O6lOU9L0BeQT2g0PLY4C,54,lofi
track,Volpaia,133846,"DAO, Relyae, Webmoms",Volpaia,2022,https://p.scdn.co/mp3-preview/e7e4fc1e71586b007f8339023f89d854bc49cea8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4Xp91oprIAo7n9tMYvK1f4,54,lofi
track,Wander,124127,"Lazlow, Søren Søstrom",Wander,2022,https://p.scdn.co/mp3-preview/731724f8be748252d46055ff26ff08d7e11e5e93?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3oZmdHQhEand0yMbqUJUrq,54,lofi
track,beneath your feet,123333,yoshi the brilliant,beneath your feet / balcony falls,2022,https://p.scdn.co/mp3-preview/005e4be7024f1cc49c6dc3332bb8bad3edbae23f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2liw1mIxDdw1d0D6tkFsXG,54,lofi
track,Silence,109879,Cap Kendricks,Silence,2023,https://p.scdn.co/mp3-preview/86e7c23a8aeabcd8a1222b25ec3fad0c6834c0f4?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6pGldgJpE1s0M83rksHHqr,54,lofi
track,Flying Away,99203,twuan,Flying Away,2023,https://p.scdn.co/mp3-preview/f46d5493bdffc48d8bcbb495693ed0535b69e9e6?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7zckDVftCAoW2NeuEp9Qvc,53,lofi
track,Being Free,172273,"Chris Cross, Gamba De Bass, Golden Ticket Tapes",Being Free,2023,https://p.scdn.co/mp3-preview/a933caa6463d0a94a0b69b522bf8f6358f14b61d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4cmezsZ5LAp5p62KwiWS48,53,lofi
track,Beneteau,133012,"Garo, Sátyr",Beneteau,2023,https://p.scdn.co/mp3-preview/68aa0f4c50465c3bdc201f921e5c769e15b317df?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3A4xiikel0UUzUKFo54Lkw,53,lofi
track,Blue in Green,107026,"Jazzinuf, Theo Lee",Blue in Green,2022,https://p.scdn.co/mp3-preview/70a4a60fa8324ddd057ee390ef36622120992aff?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3HDdLewWvTPPxDerTZhp5L,53,lofi
track,Calma,86392,"Leon Raum, Pachakuti, young.vishnu",Calma,2023,https://p.scdn.co/mp3-preview/9cf57bc0cf80e12bb89e110bc79365957a79996b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/71JgPrqnNGa5tXCNQRSezU,53,lofi
track,Cornerstone,152727,RINZ.,Cornerstone,2023,https://p.scdn.co/mp3-preview/e2aaa67fc4c490c800b36e5f13b73d4eee84b615?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7AhuBIZcgICxPKWHGWPvRU,53,lofi
track,Enchanted,145520,"Moetown, Sheath, reysi",Into the Unknown,2022,https://p.scdn.co/mp3-preview/b6a3a658eb22109339fd4490df84876ee6aeaa3e?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1inhsOmdJMXWnNEbEGVOZ2,53,lofi
track,Circles,120000,Iassu,Circles,2023,https://p.scdn.co/mp3-preview/e4fa2cbf63a400df1a4e2933211fa9d189207096?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1UmaKp0op9x7VsP4yIe5Ur,53,lofi
track,Forbidden Fruit,119600,Burrito Eats,Forbidden Fruit,2022,https://p.scdn.co/mp3-preview/29dd57ad9719a2b9e65acc3f2f79a172041b46cd?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4NPPOiGhktISqk4GMg9eQu,53,lofi
track,Ice Cubes,138876,Saiko,Ice Cubes,2023,https://p.scdn.co/mp3-preview/0352f13c1a4c0bdb409a9b4a803f7844dc32244a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/7o2M9p2nBQzBBNOXCE1XPL,53,lofi
track,Jazzflava,130774,"Lamar Azul, Sandy Mental",Jazzflava,2023,https://p.scdn.co/mp3-preview/ba5293a69d892589262d306be6dcd539291e214a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/160LvdIcljhbCyBIzo3GXy,53,lofi
track,Meadows,123428,saaaz,Meadows,2023,https://p.scdn.co/mp3-preview/a81cc665f28990661bd5706128d9ea74cae1ac7f?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1usgumbU8urJ0cTPrymU89,53,lofi
track,Rosso,121312,Smoke Trees,Rosso,2023,https://p.scdn.co/mp3-preview/e920862a2177abf4af0b63f95e644ad4a5731c1b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3pscNS95UxbGBl9JY0SsFP,53,lofi
track,Second Chance,118588,"Joe Sunrise, Saiko",Second Chance,2022,https://p.scdn.co/mp3-preview/5230852cc2944b6eae8eade5bdbac4ca52c45135?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4XRqTzS396OGLIn5bsxcaL,53,lofi
track,dopeness miles,137790,"T.Check, Zmeyev",dopeness miles,2023,https://p.scdn.co/mp3-preview/52e2e1505f7a99c12d36761fc77adafccf201e51?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3WdRc55dm15xX1Zxg96UvA,53,lofi
track,I'd Rather Go Blind,156653,Etta James,Tell Mama,1968,,https://open.spotify.com/track/1kPBT8S2wJFNAyBMnGVZgL,72,blues
track,Pride and Joy,219586,Stevie Ray Vaughan,Texas Flood (Legacy Edition),1983,https://p.scdn.co/mp3-preview/8faa93aa2d3e22a430ee9685e3ad2695c5508417?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/1a2iF9XymafjRk56q7oCxo,67,blues
track,The Thrill Is Gone,301133,"B.B. King, Tracy Chapman",Deuces Wild,1997,,https://open.spotify.com/track/3cg0dJfrQB66Qf2YthPb6G,63,blues
track,The Thrill Is Gone,324733,B.B. King,Completely Well,1969,,https://open.spotify.com/track/4NQfrmGs9iQXVQI9IpRhjM,62,blues
track,Mannish Boy,321133,Muddy Waters,King Of The Electric Blues,1977,https://p.scdn.co/mp3-preview/4cfb55a2ddbd24a5538f21588a85fa5727025aa7?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/58PSYdY0GFg0LFb2PxYk4T,62,blues
track,Going Up The Country,172866,Canned Heat,On The Road Again,1989,,https://open.spotify.com/track/3iltRlox3jEeSKuqdW88EK,62,blues
track,Smokestack Lightnin',188400,Howlin' Wolf,Moanin' In The Moonlight,1958,,https://open.spotify.com/track/2HUZVffVPXvqnrml0gXggp,61,blues
track,Mary Had a Little Lamb,166960,Stevie Ray Vaughan,Texas Flood (Legacy Edition),1983,https://p.scdn.co/mp3-preview/c60d2062a9fa40f6f3794b74575f6e31637c76fd?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0nFZ2HQRnIxiwraCm2X6Uq,61,blues
track,Going Down,204333,Freddie King,Getting Ready... (World),1971,,https://open.spotify.com/track/2wnjZXcAT3rCjjqxLeHjv7,61,blues
track,Boom Boom,152350,John Lee Hooker,Burnin',1962,,https://open.spotify.com/track/2Mr1bGI2E10K7Mt1UJZ6Mw,61,blues
track,Help Me,188200,Sonny Boy Williamson II,More Real Folk Blues,1966,,https://open.spotify.com/track/5bC6ONDsL88snGN6QasjZH,60,blues
track,Red House,230360,Jimi Hendrix,Are You Experienced,1967,https://p.scdn.co/mp3-preview/89d1193245276db49d88c866ec02f80c76512b8b?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3XxBSvDZKH5YvZZjTpn6eR,59,blues
track,My Babe,162040,Little Walter,The Essential Little Walter,1993,,https://open.spotify.com/track/4KMXlzvtC8xjLseDqDjpeU,59,blues
track,Born Under A Bad Sign - Mono Mix,169997,Albert King,Born Under A Bad Sign (Mono),1967,,https://open.spotify.com/track/3ocm1Cf1Dk1ODrdBdybh82,59,blues
track,Beryl,190919,Mark Knopfler,Tracker (Deluxe),2015,,https://open.spotify.com/track/2dPTRjTrpjGUIuhPyfP9B5,59,blues
track,Ain't No Love In The Heart Of The City - Single Version,233560,"Bobby ""Blue"" Bland",Dreamer,1974,,https://open.spotify.com/track/4qYHnP5AmKzXbJhciPV8si,59,blues
track,"One Bourbon, One Scotch, One Beer",184960,John Lee Hooker,The Real Folk Blues,1966,,https://open.spotify.com/track/2dp14VWbIxOVNmaWKkVB1r,58,blues
track,Bring It On Home To Me,190373,"B.B. King, Paul Carrack",Deuces Wild,1997,,https://open.spotify.com/track/4Vfgc4BdSKM2hRlkaRFc9C,58,blues
track,Blue Jean Blues - 2005 Remaster,282626,ZZ Top,Fandango! (Expanded 2006 Remaster),1975,https://p.scdn.co/mp3-preview/4f425111769a7e7d6865fbfe336b68d60aff1ffd?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/6Gyk7ZHfFWo3d8U7poUEPs,58,blues
track,Feels Like Rain (feat. Bonnie Raitt),275266,"Bonnie Raitt, Buddy Guy",Feels Like Rain,1993,https://p.scdn.co/mp3-preview/25e6df70024590e6ac9999cb2675528d5beac07d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5MTsZG10E0hTvAkdioyPnw,57,blues
track,All Your Love - Stereo,212600,"Eric Clapton, John Mayall & The Bluesbreakers",Bluesbreakers,1966,,https://open.spotify.com/track/1yKah8BCP3Vgq2tPBOLKL0,57,blues
track,Leaving Trunk,289560,Taj Mahal,Taj Mahal,1968,https://p.scdn.co/mp3-preview/f8841da5df09adcc2ac40aa59f19049924fa32a8?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/3E0VKSvZp76kvBU2WwwBul,57,blues
track,Spoonful,170000,Howlin' Wolf,Howlin' Wolf,1962,,https://open.spotify.com/track/7j02rdE5RVtNcNMuLGY5SS,57,blues
track,Love Me Like a Man - 2008 Remaster,192200,Bonnie Raitt,Give It Up (2008 Remaster),1972,https://p.scdn.co/mp3-preview/54b4aec27da4998122093573497177b7bfd0a39d?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0h06YSqzwbAU9ZDuIvw8pk,56,blues
track,"Damn Right, I've Got the Blues",271653,Buddy Guy,"Damn Right, I've Got The Blues",1991,https://p.scdn.co/mp3-preview/60a60858828b4f564f6555099930fe998b6ee5f6?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/2FtX5tOFUVOyjcGQiuGR8f,56,blues
track,Chains And Things,293733,B.B. King,Indianola Mississippi Seeds,1970,,https://open.spotify.com/track/5x7Oxaa9EEIx9nw17CC5yW,56,blues
track,Somebody Loan Me A Dime,179693,Fenton Robinson,Somebody Loan Me A Dime,1974,https://p.scdn.co/mp3-preview/43c37466f22ded1754657c7ef3ab1d68aaa4866a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/35X1ucjCm7rHK80qJ413ci,56,blues
track,I'm A Man,164546,Bo Diddley,Bo Diddley,1958,,https://open.spotify.com/track/760clbeDBWmBsBLbszWuNZ,55,blues
track,On Late Nights,269702,"Snorre Kirk, Stephen Riley",On Late Nights,2023,https://p.scdn.co/mp3-preview/8307c2da63f56399b822d32123259330f65a6cbe?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/4kGuyWcUz59MVQB3Z9021D,55,blues
track,Lie To Me,251306,Jonny Lang,Lie To Me,1997,,https://open.spotify.com/track/6DCALWbYX0BCOAGy0hMmRs,55,blues
track,Lenny,297373,Stevie Ray Vaughan,Texas Flood (Legacy Edition),1983,https://p.scdn.co/mp3-preview/da2178b802ca91c7b82d0a8cf2626c5b00e48f5c?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/0h4jHdNzUrV9eGR2PT5R8c,55,blues
track,I'm In The Mood,167360,John Lee Hooker,The Real Folk Blues,1966,,https://open.spotify.com/track/6iQ0OIxisPxhzEICEXtaWS,55,blues
track,Hound Dog,181000,Big Mama Thornton,Ball n' Chain,1989,https://p.scdn.co/mp3-preview/8a36fef7cc58e415b09f472062d529ad75f6888a?cid=c17b2cc765cd4ad9b5353574849a4496,https://open.spotify.com/track/5Oc0vLGWdEWeCqIU8zyELt,55,blues
